,date,energy_demand,time,is_weekend
27103,2023-10-10,42905.922,07:00:00,False
27107,2023-10-10,45316.57999999,08:00:00,False
27111,2023-10-10,46858.329,09:00:00,False
27115,2023-10-10,48125.30599999,10:00:00,False
27119,2023-10-10,48343.77999999,11:00:00,False
27123,2023-10-10,47922.55599999,12:00:00,False
27127,2023-10-10,49054.19899999,13:00:00,False
27131,2023-10-10,49874.27699999,14:00:00,False
27135,2023-10-10,49842.36,15:00:00,False
27139,2023-10-10,49488.843,16:00:00,False
27143,2023-10-10,47931.94,17:00:00,False
27147,2023-10-10,49234.434,18:00:00,False
27151,2023-10-10,49629.094,19:00:00,False
27155,2023-10-10,49314.573,20:00:00,False
27159,2023-10-10,48811.41199999,21:00:00,False
27163,2023-10-10,46787.55099999,22:00:00,False
27167,2023-10-10,44000.89199999,23:00:00,False
27171,2023-10-11,41027.918,00:00:00,False
27175,2023-10-11,38735.16399999,01:00:00,False
27179,2023-10-11,37424.59299999,02:00:00,False
27183,2023-10-11,36763.934,03:00:00,False
27187,2023-10-11,36959.28899999,04:00:00,False
27191,2023-10-11,38016.072,05:00:00,False
27195,2023-10-11,39972.176,06:00:00,False
27199,2023-10-11,42496.793,07:00:00,False
27203,2023-10-11,45097.487,08:00:00,False
27207,2023-10-11,46794.602,09:00:00,False
27211,2023-10-11,48299.65,10:00:00,False
27215,2023-10-11,49005.005,11:00:00,False
27219,2023-10-11,49071.89999999,12:00:00,False
27223,2023-10-11,50509.34899999,13:00:00,False
27227,2023-10-11,51891.716,14:00:00,False
27231,2023-10-11,52283.456,15:00:00,False
27235,2023-10-11,52284.57499999,16:00:00,False
27239,2023-10-11,50311.49199999,17:00:00,False
27243,2023-10-11,51369.571,18:00:00,False
27247,2023-10-11,51394.409,19:00:00,False
27251,2023-10-11,51032.45599999,20:00:00,False
27255,2023-10-11,50445.484,21:00:00,False
27259,2023-10-11,48968.057,22:00:00,False
27263,2023-10-11,46697.64699999,23:00:00,False
27267,2023-10-12,44112.07699999,00:00:00,False
27271,2023-10-12,41961.492,01:00:00,False
27275,2023-10-12,40397.06999999,02:00:00,False
27279,2023-10-12,39361.184,03:00:00,False
27283,2023-10-12,38837.184,04:00:00,False
27287,2023-10-12,37988.713,05:00:00,False
27291,2023-10-12,37609.49,06:00:00,False
27295,2023-10-12,38850.36299999,07:00:00,False
27299,2023-10-12,40360.91199999,08:00:00,False
27303,2023-10-12,41690.02199999,09:00:00,False
27307,2023-10-12,42631.618,10:00:00,False
27311,2023-10-12,43414.492,11:00:00,False
27315,2023-10-12,43747.495,12:00:00,False
27319,2023-10-12,43717.10899999,13:00:00,False
27323,2023-10-12,43399.649,14:00:00,False
27327,2023-10-12,43056.608,15:00:00,False
27331,2023-10-12,43253.696,16:00:00,False
27335,2023-10-12,43888.299,17:00:00,False
27339,2023-10-12,46385.998,18:00:00,False
27343,2023-10-12,46476.84399999,19:00:00,False
27347,2023-10-12,46539.33,20:00:00,False
27351,2023-10-12,46051.606,21:00:00,False
27355,2023-10-12,44964.15599999,22:00:00,False
27359,2023-10-12,43336.75499999,23:00:00,False
27363,2023-10-13,41355.924,00:00:00,False
27367,2023-10-13,39380.367,01:00:00,False
27371,2023-10-13,38204.227,02:00:00,False
27375,2023-10-13,37431.507,03:00:00,False
27379,2023-10-13,37254.884,04:00:00,False
27383,2023-10-13,37554.10599999,05:00:00,False
27387,2023-10-13,38504.106,06:00:00,False
27391,2023-10-13,41274.28599999,07:00:00,False
27395,2023-10-13,44083.951,08:00:00,False
27399,2023-10-13,45581.592,09:00:00,False
27403,2023-10-13,46376.738,10:00:00,False
27407,2023-10-13,46197.781,11:00:00,False
27411,2023-10-13,45846.354,12:00:00,False
27415,2023-10-13,46194.987,13:00:00,False
27419,2023-10-13,46457.364,14:00:00,False
27423,2023-10-13,46261.49,15:00:00,False
27427,2023-10-13,46106.92899999,16:00:00,False
27431,2023-10-13,45692.405,17:00:00,False
27435,2023-10-13,47164.273,18:00:00,False
27439,2023-10-13,47078.96499999,19:00:00,False
27443,2023-10-13,46127.872,20:00:00,False
27447,2023-10-13,45182.06999999,21:00:00,False
27451,2023-10-13,43680.316,22:00:00,False
27455,2023-10-13,41633.01199999,23:00:00,False
27459,2023-10-14,39231.39599999,00:00:00,True
27463,2023-10-14,37378.99199999,01:00:00,True
27467,2023-10-14,36014.559,02:00:00,True
27471,2023-10-14,35287.01299999,03:00:00,True
27475,2023-10-14,35024.977,04:00:00,True
27479,2023-10-14,34835.038,05:00:00,True
27483,2023-10-14,34887.95199999,06:00:00,True
27487,2023-10-14,36570.99099999,07:00:00,True
27491,2023-10-14,38380.61599999,08:00:00,True
27495,2023-10-14,39590.58099999,09:00:00,True
27499,2023-10-14,40135.048,10:00:00,True
27503,2023-10-14,40314.62799999,11:00:00,True
27507,2023-10-14,40217.28699999,12:00:00,True
27511,2023-10-14,39789.04099999,13:00:00,True
27515,2023-10-14,39251.903,14:00:00,True
27519,2023-10-14,38682.62599999,15:00:00,True
27523,2023-10-14,40522.243,16:00:00,True
27527,2023-10-14,41649.295,17:00:00,True
27531,2023-10-14,44414.255,18:00:00,True
27535,2023-10-14,44842.27099999,19:00:00,True
27539,2023-10-14,43727.24,20:00:00,True
27543,2023-10-14,42328.727,21:00:00,True
27547,2023-10-14,40592.333,22:00:00,True
27551,2023-10-14,38701.474,23:00:00,True
27555,2023-10-15,36778.26199999,00:00:00,True
27559,2023-10-15,35175.865,01:00:00,True
27563,2023-10-15,33756.13599999,02:00:00,True
27567,2023-10-15,33018.99399999,03:00:00,True
27571,2023-10-15,32499.107,04:00:00,True
27575,2023-10-15,31935.50199999,05:00:00,True
27579,2023-10-15,31384.096,06:00:00,True
27583,2023-10-15,32094.59099999,07:00:00,True
27587,2023-10-15,33039.72399999,08:00:00,True
27591,2023-10-15,34088.83599999,09:00:00,True
27595,2023-10-15,35015.256,10:00:00,True
27599,2023-10-15,36063.99599999,11:00:00,True
27603,2023-10-15,36612.54199999,12:00:00,True
27607,2023-10-15,36808.66499999,13:00:00,True
27611,2023-10-15,36802.096,14:00:00,True
27615,2023-10-15,37285.21599999,15:00:00,True
27619,2023-10-15,38402.11699999,16:00:00,True
27623,2023-10-15,40478.749,17:00:00,True
27627,2023-10-15,43735.75899999,18:00:00,True
27631,2023-10-15,44451.30199999,19:00:00,True
27635,2023-10-15,43983.64599999,20:00:00,True
27639,2023-10-15,43150.21599999,21:00:00,True
27643,2023-10-15,41674.422,22:00:00,True
27647,2023-10-15,39577.75599999,23:00:00,True
27651,2023-10-16,37358.758,00:00:00,False
27655,2023-10-16,35721.838,01:00:00,False
27659,2023-10-16,34748.84199999,02:00:00,False
27663,2023-10-16,34147.30199999,03:00:00,False
27667,2023-10-16,34369.84199999,04:00:00,False
27671,2023-10-16,35624.61099999,05:00:00,False
27675,2023-10-16,38026.76399999,06:00:00,False
27679,2023-10-16,40938.886,07:00:00,False
27683,2023-10-16,44176.48499999,08:00:00,False
27687,2023-10-16,46144.54199999,09:00:00,False
27691,2023-10-16,47894.283,10:00:00,False
27695,2023-10-16,48906.84299999,11:00:00,False
27699,2023-10-16,48931.721,12:00:00,False
27703,2023-10-16,50373.007,13:00:00,False
27707,2023-10-16,51475.907,14:00:00,False
27711,2023-10-16,51806.243,15:00:00,False
27715,2023-10-16,51923.96,16:00:00,False
27719,2023-10-16,49619.707,17:00:00,False
27723,2023-10-16,50773.83499999,18:00:00,False
27727,2023-10-16,51401.951,19:00:00,False
27731,2023-10-16,51391.494,20:00:00,False
27735,2023-10-16,51333.203,21:00:00,False
27739,2023-10-16,49355.059,22:00:00,False
27743,2023-10-16,46241.342,23:00:00,False
27747,2023-10-17,43289.767,00:00:00,False
27751,2023-10-17,40890.632,01:00:00,False
27755,2023-10-17,39630.56499999,02:00:00,False
27759,2023-10-17,38848.83899999,03:00:00,False
27763,2023-10-17,38606.894,04:00:00,False
27767,2023-10-17,39463.18099999,05:00:00,False
27771,2023-10-17,41342.26699999,06:00:00,False
27775,2023-10-17,43922.84799999,07:00:00,False
27779,2023-10-17,46970.119,08:00:00,False
27783,2023-10-17,48766.58299999,09:00:00,False
27787,2023-10-17,50170.97699999,10:00:00,False
27791,2023-10-17,50363.73699999,11:00:00,False
27795,2023-10-17,49748.302,12:00:00,False
27799,2023-10-17,50649.06999999,13:00:00,False
27803,2023-10-17,51386.29199999,14:00:00,False
27807,2023-10-17,51463.581,15:00:00,False
27811,2023-10-17,51323.38399999,16:00:00,False
27815,2023-10-17,49600.878,17:00:00,False
27819,2023-10-17,51096.89999999,18:00:00,False
27823,2023-10-17,51426.36799999,19:00:00,False
27827,2023-10-17,51341.61799999,20:00:00,False
27831,2023-10-17,51084.027,21:00:00,False
27835,2023-10-17,49263.986,22:00:00,False
27839,2023-10-17,46396.48699999,23:00:00,False
27843,2023-10-18,43525.206,00:00:00,False
27847,2023-10-18,41286.32,01:00:00,False
27851,2023-10-18,39812.764,02:00:00,False
27855,2023-10-18,39102.782,03:00:00,False
27859,2023-10-18,39072.11999999,04:00:00,False
27863,2023-10-18,39869.042,05:00:00,False
27867,2023-10-18,41918.368,06:00:00,False
27871,2023-10-18,44476.208,07:00:00,False
27875,2023-10-18,47088.729,08:00:00,False
27879,2023-10-18,48957.39499999,09:00:00,False
27883,2023-10-18,50372.18799999,10:00:00,False
27887,2023-10-18,50895.718,11:00:00,False
27891,2023-10-18,50355.82799999,12:00:00,False
27895,2023-10-18,51325.915,13:00:00,False
27899,2023-10-18,51939.04999999,14:00:00,False
27903,2023-10-18,51753.14599999,15:00:00,False
27907,2023-10-18,51150.83599999,16:00:00,False
27911,2023-10-18,49208.52399999,17:00:00,False
27915,2023-10-18,50389.26299999,18:00:00,False
27919,2023-10-18,50682.46199999,19:00:00,False
27923,2023-10-18,50495.2,20:00:00,False
27927,2023-10-18,50038.86999999,21:00:00,False
27931,2023-10-18,48272.528,22:00:00,False
27935,2023-10-18,45581.976,23:00:00,False
27939,2023-10-19,42539.582,00:00:00,False
27943,2023-10-19,40482.76399999,01:00:00,False
27947,2023-10-19,39083.182,02:00:00,False
27951,2023-10-19,38416.528,03:00:00,False
27955,2023-10-19,38517.299,04:00:00,False
27959,2023-10-19,39355.329,05:00:00,False
27963,2023-10-19,41239.882,06:00:00,False
27967,2023-10-19,43548.55299999,07:00:00,False
27971,2023-10-19,46102.43399999,08:00:00,False
27975,2023-10-19,47554.68499999,09:00:00,False
27979,2023-10-19,48692.938,10:00:00,False
27983,2023-10-19,49180.53999999,11:00:00,False
27987,2023-10-19,48509.035,12:00:00,False
27991,2023-10-19,49394.65699999,13:00:00,False
27995,2023-10-19,49916.494,14:00:00,False
27999,2023-10-19,49947.04399999,15:00:00,False
28003,2023-10-19,49824.684,16:00:00,False
28007,2023-10-19,47928.91499999,17:00:00,False
28011,2023-10-19,49017.82799999,18:00:00,False
28015,2023-10-19,49201.367,19:00:00,False
28019,2023-10-19,48804.737,20:00:00,False
28023,2023-10-19,48402.05699999,21:00:00,False
28027,2023-10-19,46485.79199999,22:00:00,False
28031,2023-10-19,43613.962,23:00:00,False
28035,2023-10-20,41000.68599999,00:00:00,False
28039,2023-10-20,38874.22,01:00:00,False
28043,2023-10-20,37762.98599999,02:00:00,False
28047,2023-10-20,37099.76699999,03:00:00,False
28051,2023-10-20,37103.257,04:00:00,False
28055,2023-10-20,38033.911,05:00:00,False
28059,2023-10-20,40008.72299999,06:00:00,False
28063,2023-10-20,42834.82499999,07:00:00,False
28067,2023-10-20,45965.00999999,08:00:00,False
28071,2023-10-20,47501.69499999,09:00:00,False
28075,2023-10-20,48410.66099999,10:00:00,False
28079,2023-10-20,48448.469,11:00:00,False
28083,2023-10-20,48075.151,12:00:00,False
28087,2023-10-20,48715.742,13:00:00,False
28091,2023-10-20,49049.514,14:00:00,False
28095,2023-10-20,48669.15699999,15:00:00,False
28099,2023-10-20,47669.948,16:00:00,False
28103,2023-10-20,46346.262,17:00:00,False
28107,2023-10-20,47807.647,18:00:00,False
28111,2023-10-20,48282.36399999,19:00:00,False
28115,2023-10-20,47588.261,20:00:00,False
28119,2023-10-20,46816.91699999,21:00:00,False
28123,2023-10-20,45054.602,22:00:00,False
28127,2023-10-20,42800.314,23:00:00,False
28131,2023-10-21,40382.23099999,00:00:00,True
28135,2023-10-21,38255.38699999,01:00:00,True
28139,2023-10-21,36853.91599999,02:00:00,True
28143,2023-10-21,36094.29399999,03:00:00,True
28147,2023-10-21,35949.276,04:00:00,True
28151,2023-10-21,35722.52199999,05:00:00,True
28155,2023-10-21,36184.89299999,06:00:00,True
28159,2023-10-21,38033.81899999,07:00:00,True
28163,2023-10-21,39864.92999999,08:00:00,True
28167,2023-10-21,41365.23599999,09:00:00,True
28171,2023-10-21,42433.309,10:00:00,True
28175,2023-10-21,42831.907,11:00:00,True
28179,2023-10-21,42698.69699999,12:00:00,True
28183,2023-10-21,42131.096,13:00:00,True
28187,2023-10-21,41794.401,14:00:00,True
28191,2023-10-21,41824.76199999,15:00:00,True
28195,2023-10-21,42021.52499999,16:00:00,True
28199,2023-10-21,43215.223,17:00:00,True
28203,2023-10-21,46107.483,18:00:00,True
28207,2023-10-21,46642.29499999,19:00:00,True
28211,2023-10-21,45242.95699999,20:00:00,True
28215,2023-10-21,43633.69,21:00:00,True
28219,2023-10-21,41722.707,22:00:00,True
28223,2023-10-21,39829.71699999,23:00:00,True
28227,2023-10-22,37920.71799999,00:00:00,True
28231,2023-10-22,36010.918,01:00:00,True
28235,2023-10-22,34733.69799999,02:00:00,True
28239,2023-10-22,33971.192,03:00:00,True
28243,2023-10-22,33429.203,04:00:00,True
28247,2023-10-22,32672.59699999,05:00:00,True
28251,2023-10-22,32437.52299999,06:00:00,True
28255,2023-10-22,33192.892,07:00:00,True
28259,2023-10-22,34283.941,08:00:00,True
28263,2023-10-22,35253.389,09:00:00,True
28267,2023-10-22,36305.58799999,10:00:00,True
28271,2023-10-22,37654.38899999,11:00:00,True
28275,2023-10-22,38215.53899999,12:00:00,True
28279,2023-10-22,37685.39299999,13:00:00,True
28283,2023-10-22,37393.911,14:00:00,True
28287,2023-10-22,37792.60399999,15:00:00,True
28291,2023-10-22,38778.65999999,16:00:00,True
28295,2023-10-22,40963.75799999,17:00:00,True
28299,2023-10-22,44267.577,18:00:00,True
28303,2023-10-22,44924.223,19:00:00,True
28307,2023-10-22,44597.516,20:00:00,True
28311,2023-10-22,43866.52499999,21:00:00,True
28315,2023-10-22,42407.977,22:00:00,True
28319,2023-10-22,40239.125,23:00:00,True
28323,2023-10-23,38094.319,00:00:00,False
28327,2023-10-23,36380.063,01:00:00,False
28331,2023-10-23,35217.682,02:00:00,False
28335,2023-10-23,34699.09399999,03:00:00,False
28339,2023-10-23,34970.07499999,04:00:00,False
28343,2023-10-23,35927.94,05:00:00,False
28347,2023-10-23,38541.882,06:00:00,False
28351,2023-10-23,41472.757,07:00:00,False
28355,2023-10-23,44673.51,08:00:00,False
28359,2023-10-23,47087.115,09:00:00,False
28363,2023-10-23,48854.20999999,10:00:00,False
28367,2023-10-23,49931.989,11:00:00,False
28371,2023-10-23,49524.986,12:00:00,False
28375,2023-10-23,50631.858,13:00:00,False
28379,2023-10-23,51777.89,14:00:00,False
28383,2023-10-23,52121.82,15:00:00,False
28387,2023-10-23,52015.27099999,16:00:00,False
28391,2023-10-23,49721.332,17:00:00,False
28395,2023-10-23,50557.43199999,18:00:00,False
28399,2023-10-23,51304.668,19:00:00,False
28403,2023-10-23,51238.238,20:00:00,False
28407,2023-10-23,50970.54899999,21:00:00,False
28411,2023-10-23,48909.542,22:00:00,False
28415,2023-10-23,46044.014,23:00:00,False
28419,2023-10-24,43208.684,00:00:00,False
28423,2023-10-24,41090.57399999,01:00:00,False
28427,2023-10-24,39642.386,02:00:00,False
28431,2023-10-24,38911.265,03:00:00,False
28435,2023-10-24,38888.84499999,04:00:00,False
28439,2023-10-24,39553.46899999,05:00:00,False
28443,2023-10-24,41810.93499999,06:00:00,False
28447,2023-10-24,44698.11599999,07:00:00,False
28451,2023-10-24,48062.88399999,08:00:00,False
28455,2023-10-24,50290.455,09:00:00,False
28459,2023-10-24,51910.80499999,10:00:00,False
28463,2023-10-24,52570.459,11:00:00,False
28467,2023-10-24,52190.683,12:00:00,False
28471,2023-10-24,53576.496,13:00:00,False
28475,2023-10-24,54761.142,14:00:00,False
28479,2023-10-24,54904.67999999,15:00:00,False
28483,2023-10-24,54105.093,16:00:00,False
28487,2023-10-24,50962.114,17:00:00,False
28491,2023-10-24,51734.147,18:00:00,False
28495,2023-10-24,51988.575,19:00:00,False
28499,2023-10-24,51608.37599999,20:00:00,False
28503,2023-10-24,51296.89099999,21:00:00,False
28507,2023-10-24,49230.46099999,22:00:00,False
28511,2023-10-24,46462.881,23:00:00,False
28515,2023-10-25,43914.16699999,00:00:00,False
28519,2023-10-25,41959.805,01:00:00,False
28523,2023-10-25,40673.80399999,02:00:00,False
28527,2023-10-25,39849.81799999,03:00:00,False
28531,2023-10-25,39784.677,04:00:00,False
28535,2023-10-25,40898.82,05:00:00,False
28539,2023-10-25,42610.659,06:00:00,False
28543,2023-10-25,45867.426,07:00:00,False
28547,2023-10-25,48896.869,08:00:00,False
28551,2023-10-25,50535.39499999,09:00:00,False
28555,2023-10-25,51743.776,10:00:00,False
28559,2023-10-25,51819.59,11:00:00,False
28563,2023-10-25,50683.16499999,12:00:00,False
28567,2023-10-25,51163.15599999,13:00:00,False
28571,2023-10-25,51447.021,14:00:00,False
28575,2023-10-25,51206.58699999,15:00:00,False
28579,2023-10-25,50453.21299999,16:00:00,False
28583,2023-10-25,48312.055,17:00:00,False
28587,2023-10-25,49242.49199999,18:00:00,False
28591,2023-10-25,49634.799,19:00:00,False
28595,2023-10-25,49361.22799999,20:00:00,False
28599,2023-10-25,49206.286,21:00:00,False
28603,2023-10-25,47581.02899999,22:00:00,False
28607,2023-10-25,44999.117,23:00:00,False
28611,2023-10-26,42635.91599999,00:00:00,False
28615,2023-10-26,40688.12599999,01:00:00,False
28619,2023-10-26,39321.54,02:00:00,False
28623,2023-10-26,38543.03699999,03:00:00,False
28627,2023-10-26,38602.667,04:00:00,False
28631,2023-10-26,39619.13999999,05:00:00,False
28635,2023-10-26,41799.424,06:00:00,False
28639,2023-10-26,44426.659,07:00:00,False
28643,2023-10-26,47004.757,08:00:00,False
28647,2023-10-26,48268.727,09:00:00,False
28651,2023-10-26,49733.224,10:00:00,False
28655,2023-10-26,50242.74099999,11:00:00,False
28659,2023-10-26,49330.734,12:00:00,False
28663,2023-10-26,49984.152,13:00:00,False
28667,2023-10-26,50689.43099999,14:00:00,False
28671,2023-10-26,50972.80499999,15:00:00,False
28675,2023-10-26,50320.12599999,16:00:00,False
28679,2023-10-26,48211.09099999,17:00:00,False
28683,2023-10-26,49005.00799999,18:00:00,False
28687,2023-10-26,49359.715,19:00:00,False
28691,2023-10-26,48930.78,20:00:00,False
28695,2023-10-26,48137.34299999,21:00:00,False
28699,2023-10-26,46160.62099999,22:00:00,False
28703,2023-10-26,43658.11099999,23:00:00,False
28707,2023-10-27,41557.82999999,00:00:00,False
28711,2023-10-27,39593.34699999,01:00:00,False
28715,2023-10-27,38386.48199999,02:00:00,False
28719,2023-10-27,37499.90299999,03:00:00,False
28723,2023-10-27,37683.68299999,04:00:00,False
28727,2023-10-27,38441.01999999,05:00:00,False
28731,2023-10-27,40679.428,06:00:00,False
28735,2023-10-27,43350.54,07:00:00,False
28739,2023-10-27,45843.283,08:00:00,False
28743,2023-10-27,46988.642,09:00:00,False
28747,2023-10-27,48267.334,10:00:00,False
28751,2023-10-27,49096.22199999,11:00:00,False
28755,2023-10-27,48474.58099999,12:00:00,False
28759,2023-10-27,49333.74499999,13:00:00,False
28763,2023-10-27,50259.314,14:00:00,False
28767,2023-10-27,50226.294,15:00:00,False
28771,2023-10-27,49095.337,16:00:00,False
28775,2023-10-27,47629.893,17:00:00,False
28779,2023-10-27,48687.948,18:00:00,False
28783,2023-10-27,48525.743,19:00:00,False
28787,2023-10-27,47695.691,20:00:00,False
28791,2023-10-27,46870.52799999,21:00:00,False
28795,2023-10-27,45125.075,22:00:00,False
28799,2023-10-27,42973.908,23:00:00,False
28803,2023-10-28,40486.606,00:00:00,True
28807,2023-10-28,38462.767,01:00:00,True
28811,2023-10-28,37133.94299999,02:00:00,True
28815,2023-10-28,36474.85299999,03:00:00,True
28819,2023-10-28,36339.871,04:00:00,True
28823,2023-10-28,36230.382,05:00:00,True
28827,2023-10-28,37196.69499999,06:00:00,True
28831,2023-10-28,39654.20199999,07:00:00,True
28835,2023-10-28,42303.151,08:00:00,True
28839,2023-10-28,44112.956,09:00:00,True
28843,2023-10-28,45375.33399999,10:00:00,True
28847,2023-10-28,45874.92299999,11:00:00,True
28851,2023-10-28,45189.66999999,12:00:00,True
28855,2023-10-28,43925.74799999,13:00:00,True
28859,2023-10-28,43188.391,14:00:00,True
28863,2023-10-28,43246.034,15:00:00,True
28867,2023-10-28,43593.99,16:00:00,True
28871,2023-10-28,44489.096,17:00:00,True
28875,2023-10-28,47778.919,18:00:00,True
28879,2023-10-28,48237.60899999,19:00:00,True
28883,2023-10-28,47171.31899999,20:00:00,True
28887,2023-10-28,45610.67699999,21:00:00,True
28891,2023-10-28,43928.762,22:00:00,True
28895,2023-10-28,42127.31699999,23:00:00,True
28899,2023-10-29,40144.50099999,00:00:00,True
28903,2023-10-29,38401.15,01:00:00,True
28907,2023-10-29,37150.589,02:00:00,True
28911,2023-10-29,36357.07299999,03:00:00,True
28915,2023-10-29,35995.41599999,04:00:00,True
28919,2023-10-29,35275.858,05:00:00,True
28923,2023-10-29,35124.51999999,06:00:00,True
28927,2023-10-29,36238.533,07:00:00,True
28931,2023-10-29,37703.46699999,08:00:00,True
28935,2023-10-29,39043.53699999,09:00:00,True
28939,2023-10-29,40292.21799999,10:00:00,True
28943,2023-10-29,41554.19199999,11:00:00,True
28947,2023-10-29,41712.01199999,12:00:00,True
28951,2023-10-29,40767.942,13:00:00,True
28955,2023-10-29,40312.795,14:00:00,True
28959,2023-10-29,40741.286,15:00:00,True
28963,2023-10-29,41685.557,16:00:00,True
28967,2023-10-29,43054.28899999,17:00:00,True
28971,2023-10-29,45624.265,18:00:00,True
28975,2023-10-29,46157.21399999,19:00:00,True
28979,2023-10-29,45674.383,20:00:00,True
28983,2023-10-29,45211.48999999,21:00:00,True
28987,2023-10-29,43862.23799999,22:00:00,True
28991,2023-10-29,41886.41499999,23:00:00,True
28995,2023-10-30,39756.90399999,00:00:00,False
28999,2023-10-30,38092.95999999,01:00:00,False
29003,2023-10-30,37268.16599999,02:00:00,False
29007,2023-10-30,36595.476,03:00:00,False
29011,2023-10-30,36914.74099999,04:00:00,False
29015,2023-10-30,38178.33999999,05:00:00,False
29019,2023-10-30,40905.74099999,06:00:00,False
29023,2023-10-30,44343.58799999,07:00:00,False
29027,2023-10-30,47903.628,08:00:00,False
29031,2023-10-30,50051.06099999,09:00:00,False
29035,2023-10-30,51727.48199999,10:00:00,False
29039,2023-10-30,52394.13999999,11:00:00,False
29043,2023-10-30,51618.244,12:00:00,False
29047,2023-10-30,52571.498,13:00:00,False
29051,2023-10-30,53345.36899999,14:00:00,False
29055,2023-10-30,53302.73,15:00:00,False
29059,2023-10-30,52891.358,16:00:00,False
29063,2023-10-30,50596.406,17:00:00,False
29067,2023-10-30,51299.127,18:00:00,False
29071,2023-10-30,52120.669,19:00:00,False
29075,2023-10-30,52064.797,20:00:00,False
29079,2023-10-30,51680.316,21:00:00,False
29083,2023-10-30,49620.65399999,22:00:00,False
29087,2023-10-30,46785.16299999,23:00:00,False
29091,2023-10-31,44061.56699999,00:00:00,False
29095,2023-10-31,41874.64599999,01:00:00,False
29099,2023-10-31,40411.31499999,02:00:00,False
29103,2023-10-31,39711.17999999,03:00:00,False
29107,2023-10-31,39741.53899999,04:00:00,False
29111,2023-10-31,40527.561,05:00:00,False
29115,2023-10-31,42746.242,06:00:00,False
29119,2023-10-31,46203.00399999,07:00:00,False
29123,2023-10-31,49733.65599999,08:00:00,False
29127,2023-10-31,51542.241,09:00:00,False
29131,2023-10-31,52990.73099999,10:00:00,False
29135,2023-10-31,53268.055,11:00:00,False
29139,2023-10-31,52081.39,12:00:00,False
29143,2023-10-31,52939.38,13:00:00,False
29147,2023-10-31,53335.44499999,14:00:00,False
29151,2023-10-31,52948.67299999,15:00:00,False
29155,2023-10-31,51659.72399999,16:00:00,False
29159,2023-10-31,49306.475,17:00:00,False
29163,2023-10-31,49909.68099999,18:00:00,False
29167,2023-10-31,50171.835,19:00:00,False
29171,2023-10-31,49963.277,20:00:00,False
29175,2023-10-31,49198.70299999,21:00:00,False
29179,2023-10-31,47457.85699999,22:00:00,False
29183,2023-10-31,44852.773,23:00:00,False
29187,2023-11-01,42232.302,00:00:00,False
29191,2023-11-01,40320.72199999,01:00:00,False
29195,2023-11-01,39188.27799999,02:00:00,False
29199,2023-11-01,38610.37,03:00:00,False
29203,2023-11-01,38692.762,04:00:00,False
29207,2023-11-01,39305.26899999,05:00:00,False
29211,2023-11-01,41253.71899999,06:00:00,False
29215,2023-11-01,43764.09299999,07:00:00,False
29219,2023-11-01,46445.123,08:00:00,False
29223,2023-11-01,47859.78199999,09:00:00,False
29227,2023-11-01,49041.46399999,10:00:00,False
29231,2023-11-01,49497.57499999,11:00:00,False
29235,2023-11-01,48881.85299999,12:00:00,False
29239,2023-11-01,49395.693,13:00:00,False
29243,2023-11-01,49623.556,14:00:00,False
29247,2023-11-01,49493.755,15:00:00,False
29251,2023-11-01,49254.015,16:00:00,False
29255,2023-11-01,47261.379,17:00:00,False
29259,2023-11-01,48350.44199999,18:00:00,False
29263,2023-11-01,48827.25899999,19:00:00,False
29267,2023-11-01,48076.83999999,20:00:00,False
29271,2023-11-01,47316.92199999,21:00:00,False
29275,2023-11-01,45435.515,22:00:00,False
29279,2023-11-01,43159.64299999,23:00:00,False
29283,2023-11-02,40938.93699999,00:00:00,False
29287,2023-11-02,38868.632,01:00:00,False
29291,2023-11-02,37439.565,02:00:00,False
29295,2023-11-02,36609.815,03:00:00,False
29299,2023-11-02,36366.68299999,04:00:00,False
29303,2023-11-02,35807.043,05:00:00,False
29307,2023-11-02,35704.93699999,06:00:00,False
29311,2023-11-02,36894.85399999,07:00:00,False
29315,2023-11-02,38253.85299999,08:00:00,False
29319,2023-11-02,39212.89099999,09:00:00,False
29323,2023-11-02,40469.264,10:00:00,False
29327,2023-11-02,41381.98399999,11:00:00,False
29331,2023-11-02,42285.227,12:00:00,False
29335,2023-11-02,42397.78999999,13:00:00,False
29339,2023-11-02,41833.52499999,14:00:00,False
29343,2023-11-02,41671.024,15:00:00,False
29347,2023-11-02,41927.551,16:00:00,False
29351,2023-11-02,42573.41599999,17:00:00,False
29355,2023-11-02,45400.017,18:00:00,False
29359,2023-11-02,46655.22499999,19:00:00,False
29363,2023-11-02,45933.881,20:00:00,False
29367,2023-11-02,44932.28299999,21:00:00,False
29371,2023-11-02,43705.871,22:00:00,False
29375,2023-11-02,41475.168,23:00:00,False
29379,2023-11-03,39360.68099999,00:00:00,False
29383,2023-11-03,37505.043,01:00:00,False
29387,2023-11-03,36401.629,02:00:00,False
29391,2023-11-03,35761.78899999,03:00:00,False
29395,2023-11-03,35718.657,04:00:00,False
29399,2023-11-03,35846.898,05:00:00,False
29403,2023-11-03,37448.47,06:00:00,False
29407,2023-11-03,40699.32199999,07:00:00,False
29411,2023-11-03,44007.166,08:00:00,False
29415,2023-11-03,46232.121,09:00:00,False
29419,2023-11-03,47876.20699999,10:00:00,False
29423,2023-11-03,48509.523,11:00:00,False
29427,2023-11-03,48715.02199999,12:00:00,False
29431,2023-11-03,48931.688,13:00:00,False
